image_path,label
E:\FullStack\SatyaMark\AI\dataset\train\real\10210.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10211.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10212.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10213.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10214.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10215.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10216.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10217.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10218.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10219.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1022.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10220.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10221.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10222.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10223.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10224.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10225.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10226.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10227.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10228.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10229.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1023.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10230.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10231.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10232.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10233.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10234.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10235.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10236.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10237.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10238.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10239.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1024.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10240.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10241.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10242.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10243.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10244.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10245.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10246.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10247.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10248.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10249.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1025.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10250.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10251.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10252.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10253.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10254.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10255.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10256.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10257.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10258.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10259.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1026.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10260.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10261.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10262.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10263.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10264.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10265.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10266.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10267.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10268.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10269.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1027.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10270.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10271.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10272.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10273.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10274.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10275.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10276.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10277.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10278.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10279.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1028.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10280.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10281.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10282.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10283.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10284.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10285.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10286.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10287.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10288.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10289.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1029.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10290.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10291.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10292.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10293.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10294.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10295.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10296.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10297.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10298.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10299.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1030.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10300.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10301.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10302.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10303.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10304.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10305.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10306.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10307.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10308.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10309.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1031.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10310.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10311.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10312.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10313.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10314.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10315.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10316.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10317.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10318.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10319.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1032.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10320.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10321.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10322.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1032249.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10323.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10324.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10325.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10326.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10327.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10328.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10329.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1033.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10330.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10331.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10332.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10333.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10334.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10335.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10336.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10337.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10338.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10339.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1034.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10340.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10341.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10342.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10343.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10344.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10345.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10346.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10347.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10348.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10349.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1035.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10350.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10351.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10352.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10353.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10354.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10355.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10356.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10357.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10358.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10359.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1036.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10360.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10361.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10362.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10363.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10364.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10365.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10366.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10367.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10368.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10369.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1037.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10370.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10371.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10372.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10373.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10374.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10375.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10376.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10377.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10378.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10379.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1038.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10380.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10381.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10382.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10383.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10384.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10385.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10386.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10387.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10388.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10389.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1039.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10390.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10391.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10392.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10393.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10394.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10395.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10396.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10397.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10398.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10399.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1040.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10400.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10401.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10402.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10403.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10404.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10405.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10406.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10407.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10408.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10409.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1041.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10410.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10411.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10412.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10413.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10414.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10415.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10416.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10417.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10418.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10419.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1042.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10420.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10421.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10422.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10423.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10424.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10425.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10426.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10427.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10428.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10429.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1043.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10430.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10431.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10432.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10433.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10434.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10435.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10436.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10437.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10438.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10439.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1044.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10440.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10441.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10442.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10443.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10444.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10445.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10446.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10447.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10448.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10449.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1045.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10450.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10451.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10452.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10453.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10454.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10455.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10456.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10457.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10458.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10459.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1046.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10460.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10461.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10462.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10463.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10464.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10465.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10466.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10467.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10468.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10469.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1047.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10470.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10471.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10472.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10473.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10474.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10475.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10476.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10477.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10478.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10479.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1048.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10480.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10481.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10482.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10483.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10484.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10485.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10486.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10487.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10488.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10489.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1049.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10490.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10491.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10492.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10493.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10494.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10495.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10496.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10497.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10498.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10499.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1050.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10500.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10501.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10502.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10503.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10504.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10505.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10506.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10507.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10508.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10509.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1051.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10510.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10511.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10512.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10513.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10514.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10515.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10516.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10517.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10518.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10519.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1052.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10520.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10521.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10522.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10523.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10524.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10525.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10526.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10527.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10528.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10529.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1053.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10530.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10531.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10532.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10533.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10534.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10535.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10536.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10537.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10538.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10539.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1054.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10540.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10541.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10542.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10543.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10544.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10545.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10546.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10547.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10548.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10549.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1055.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10550.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10551.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10552.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10553.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10554.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10555.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10556.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10557.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10558.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10559.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1056.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10560.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10561.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10562.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10563.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10564.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10565.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10566.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10567.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10568.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10569.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\1057.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10570.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\10571.jpg,0
